Time Stamp (EST),Player Name,Set,Tier,Series,Play,Date of Moment,Team,Circulation Count,Owned,Unique Owners,In Packs,Minted,Held by TS,Collector Score,Low Ask,4h,24h,7d,Listings,Top Shot Debut,Rookie Premiere,Rookie Mint,Rookie Year,Edition State,Play ID,Set ID,Top Shot Link
1/16/2022 3:04,Trae Young,Holo Icon,Legendary,2,3 Pointer,2021-01-21 00:30:00+00:00,Atlanta Hawks,58,58,0,0,0,0,1500,5275,-12.07,-12.07,-11.7,10,FALSE,FALSE,FALSE,FALSE,CHALLENGE_REWARD_RELEASED,ff51b06a-a677-49f4-98df-9848851ede84,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+ff51b06a-a677-49f4-98df-9848851ede84
1/16/2022 3:04,Anthony Davis,Holo Icon,Legendary,2,Jump Shot,2021-01-24 02:00:00+00:00,Los Angeles Lakers,99,93,0,6,0,0,1000,1666,0,0,-4.8,23,FALSE,FALSE,FALSE,FALSE,VISIBLE,2a7e80bd-31fd-4a47-b54e-3569658f49c5,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+2a7e80bd-31fd-4a47-b54e-3569658f49c5
1/16/2022 3:03,Russell Westbrook,Holo Icon,Legendary,2,Layup,2020-12-27 00:00:00+00:00,Washington Wizards,99,91,0,8,0,0,1000,1500,0,0,-6.19,28,FALSE,FALSE,FALSE,FALSE,VISIBLE,6c3c0ff8-9a2c-436c-97af-18eb1f74bd5e,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+6c3c0ff8-9a2c-436c-97af-18eb1f74bd5e
1/16/2022 3:03,Gordon Hayward,Holo Icon,Legendary,2,Layup,2021-01-25 00:00:00+00:00,Charlotte Hornets,99,92,0,7,0,0,1000,1150,0,0,4.74,22,FALSE,FALSE,FALSE,FALSE,VISIBLE,0442d216-482b-4a65-930f-159638f5ac4e,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+0442d216-482b-4a65-930f-159638f5ac4e
1/16/2022 3:03,T.J. Warren,Holo Icon,Legendary,2,Layup,2020-12-27 01:00:00+00:00,Indiana Pacers,99,92,0,7,0,0,1000,850,0,0,-4.28,25,FALSE,FALSE,FALSE,FALSE,VISIBLE,4be78669-dc48-4633-bcde-2b75fd9cab15,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+4be78669-dc48-4633-bcde-2b75fd9cab15
1/16/2022 3:03,Victor Oladipo,Holo Icon,Legendary,2,Layup,2021-01-23 00:00:00+00:00,Houston Rockets,99,89,0,10,0,0,1000,890,0,0,-1.11,18,FALSE,FALSE,FALSE,FALSE,VISIBLE,01d7f563-deeb-438d-9a3d-78bc02016987,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+01d7f563-deeb-438d-9a3d-78bc02016987
1/16/2022 3:03,Buddy Hield,Holo Icon,Legendary,2,3 Pointer,2021-01-23 03:00:00+00:00,Sacramento Kings,99,93,0,6,0,0,1000,1225,0,0,6.52,23,FALSE,FALSE,FALSE,FALSE,VISIBLE,94f7faee-a703-4d97-9690-082c8c9fd204,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+94f7faee-a703-4d97-9690-082c8c9fd204
1/16/2022 3:03,Kawhi Leonard,Holo Icon,Legendary,2,Jump Shot,2021-01-24 21:00:00+00:00,LA Clippers,99,89,0,10,0,0,1000,2599,0,0,20.94,17,FALSE,FALSE,FALSE,FALSE,VISIBLE,0f282810-306a-4a43-b29d-c3aea6a1c036,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+0f282810-306a-4a43-b29d-c3aea6a1c036
1/16/2022 3:03,Kyle Lowry,Holo Icon,Legendary,2,Jump Shot,2021-01-17 00:30:00+00:00,Toronto Raptors,99,87,0,12,0,0,1000,1540,0,0,-9.14,20,FALSE,FALSE,FALSE,FALSE,VISIBLE,43b34f3c-b644-47ae-aefa-50d3cd3d4f87,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+43b34f3c-b644-47ae-aefa-50d3cd3d4f87
1/16/2022 3:03,Steph Curry,Holo Icon,Legendary,2,3 Pointer,2021-01-24 02:00:00+00:00,Golden State Warriors,99,95,0,4,0,0,1000,9250,0,-1.59,3.93,28,FALSE,FALSE,FALSE,FALSE,VISIBLE,62872dbb-4051-45b5-b51f-2cc16fb7c2c8,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+62872dbb-4051-45b5-b51f-2cc16fb7c2c8
1/16/2022 3:03,Carmelo Anthony,Holo Icon,Legendary,2,Jump Shot,2021-01-18 20:00:00+00:00,Portland Trail Blazers,99,92,0,7,0,0,1000,1699,0,0,-6.13,19,FALSE,FALSE,FALSE,FALSE,VISIBLE,0e2ea06e-57f4-4104-8719-3b38375acaeb,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+0e2ea06e-57f4-4104-8719-3b38375acaeb
1/16/2022 3:03,Brandon Ingram,Holo Icon,Legendary,2,Dunk,2021-01-22 03:00:00+00:00,New Orleans Pelicans,99,85,0,14,0,0,1000,1250,0,4.17,26.39,17,FALSE,FALSE,FALSE,FALSE,VISIBLE,fc3e8c9c-a51d-47fd-a39d-0d49eab4bc9b,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+fc3e8c9c-a51d-47fd-a39d-0d49eab4bc9b
1/16/2022 3:03,Malik Beasley,Holo Icon,Legendary,2,Layup,2021-01-24 01:00:00+00:00,Minnesota Timberwolves,99,89,0,10,0,0,1000,1200,0,4.35,4.35,14,FALSE,FALSE,FALSE,FALSE,VISIBLE,4653c3cd-0d18-4112-a1cf-4839b903440f,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+4653c3cd-0d18-4112-a1cf-4839b903440f
1/16/2022 3:03,Dejounte Murray,Holo Icon,Legendary,2,Jump Shot,2021-01-21 03:00:00+00:00,San Antonio Spurs,99,92,0,7,0,0,1000,1650,0,10.89,18.28,10,FALSE,FALSE,FALSE,FALSE,VISIBLE,89bc0b90-12f9-4a61-9388-4db0104cce49,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+89bc0b90-12f9-4a61-9388-4db0104cce49
1/16/2022 3:03,Tobias Harris,Holo Icon,Legendary,2,Assist,2021-01-17 01:00:00+00:00,Philadelphia 76ers,99,94,0,5,0,0,1000,1125,0,18.55,12.61,17,FALSE,FALSE,FALSE,FALSE,VISIBLE,366697ea-203e-43a3-b55d-56781e85ff5b,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+366697ea-203e-43a3-b55d-56781e85ff5b
1/16/2022 3:03,Coby White,Holo Icon,Legendary,2,Layup,2021-01-23 00:00:00+00:00,Chicago Bulls,99,91,0,8,0,0,1000,1250,0,0,0,21,FALSE,FALSE,FALSE,FALSE,VISIBLE,6e546941-e974-45fd-9a4c-947a1644264f,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+6e546941-e974-45fd-9a4c-947a1644264f
1/16/2022 3:03,Rudy Gobert,Holo Icon,Legendary,2,Block,2021-01-22 03:00:00+00:00,Utah Jazz,99,89,0,10,0,0,1000,1360,0,15.74,-6.21,23,FALSE,FALSE,FALSE,FALSE,VISIBLE,ef08977c-3ba6-4280-ace2-de66934421f5,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+ef08977c-3ba6-4280-ace2-de66934421f5
1/16/2022 3:03,Jrue Holiday,Holo Icon,Legendary,2,3 Pointer,2020-12-30 00:30:00+00:00,Milwaukee Bucks,99,92,0,7,0,0,1000,1250,0,-16.67,4.17,14,FALSE,FALSE,FALSE,FALSE,VISIBLE,3c9dfcc6-7f4f-4e66-a30e-836aa634787c,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+3c9dfcc6-7f4f-4e66-a30e-836aa634787c
1/16/2022 3:03,Andre Drummond,Holo Icon,Legendary,2,Dunk,2021-01-16 00:30:00+00:00,Cleveland Cavaliers,99,91,0,8,0,0,1000,940,0,4.44,-1.88,18,FALSE,FALSE,FALSE,FALSE,VISIBLE,e674f422-4a16-4000-8317-67a5eb2fc66c,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+e674f422-4a16-4000-8317-67a5eb2fc66c
1/16/2022 3:03,Marcus Smart,Holo Icon,Legendary,2,Steal,2021-01-21 00:00:00+00:00,Boston Celtics,99,88,0,11,0,0,1000,1900,0,0,0,13,FALSE,FALSE,FALSE,FALSE,VISIBLE,3b9945d2-78fe-4f48-8f3b-491ce0029d02,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+3b9945d2-78fe-4f48-8f3b-491ce0029d02
1/16/2022 3:03,Jerami Grant,Holo Icon,Legendary,2,Dunk,2021-01-19 01:00:00+00:00,Detroit Pistons,99,95,0,4,0,0,1000,950,0,5.67,-5,25,FALSE,FALSE,FALSE,FALSE,VISIBLE,f4d0b259-25c3-48b6-aae6-e833f1ac9c66,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+f4d0b259-25c3-48b6-aae6-e833f1ac9c66
1/16/2022 3:03,Deandre Ayton,Holo Icon,Legendary,2,Dunk,2021-01-23 03:00:00+00:00,Phoenix Suns,99,93,0,6,0,0,1000,1555,0,0,24.5,24,FALSE,FALSE,FALSE,FALSE,VISIBLE,b3f096f7-9820-4720-99c5-ff734286728c,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+b3f096f7-9820-4720-99c5-ff734286728c
1/16/2022 3:03,Aaron Gordon,Holo Icon,Legendary,2,Dunk,2021-01-21 01:00:00+00:00,Orlando Magic,99,87,0,12,0,0,1000,995,0,0,10.68,16,FALSE,FALSE,FALSE,FALSE,VISIBLE,f07290f2-e47a-4f87-a8d2-0dc9406f5cff,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+f07290f2-e47a-4f87-a8d2-0dc9406f5cff
1/16/2022 3:03,Luguentz Dort,Holo Icon,Legendary,2,Layup,2021-01-03 00:00:00+00:00,Oklahoma City Thunder,99,91,0,8,0,0,1000,1055,0,0,-13.45,20,FALSE,FALSE,FALSE,FALSE,VISIBLE,51cea41f-c77f-46a8-8e3e-bcd22d6fd652,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+51cea41f-c77f-46a8-8e3e-bcd22d6fd652
1/16/2022 3:03,Tyler Herro,Holo Icon,Legendary,2,Layup,2021-01-10 00:00:00+00:00,Miami Heat,99,86,0,13,0,0,1000,1694,0,0,0,28,FALSE,FALSE,FALSE,FALSE,VISIBLE,a1bd26e6-44e0-4547-a687-5592af21f095,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+a1bd26e6-44e0-4547-a687-5592af21f095
1/16/2022 3:03,Mitchell Robinson,Holo Icon,Legendary,2,Dunk,2021-01-05 00:30:00+00:00,New York Knicks,99,93,0,6,0,0,1000,999,0,0,-10.08,20,FALSE,FALSE,FALSE,FALSE,VISIBLE,983be3e5-a04e-4fd6-bad2-9ef93812f4dc,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+983be3e5-a04e-4fd6-bad2-9ef93812f4dc
1/16/2022 3:03,Kyle Anderson,Holo Icon,Legendary,2,Layup,2021-01-02 00:00:00+00:00,Memphis Grizzlies,99,94,0,5,0,0,1000,1250,0,0,25.13,17,TRUE,FALSE,FALSE,FALSE,VISIBLE,a669ace6-d79d-43ce-a218-e29b868e68e2,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+a669ace6-d79d-43ce-a218-e29b868e68e2
1/16/2022 3:03,Tim Hardaway Jr.,Holo Icon,Legendary,2,Layup,2021-01-23 01:30:00+00:00,Dallas Mavericks,99,89,0,10,0,0,1000,1000,0,0,-3.85,19,FALSE,FALSE,FALSE,FALSE,VISIBLE,52c4fdcd-e91a-438a-925b-04abe715b9fc,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+52c4fdcd-e91a-438a-925b-04abe715b9fc
1/16/2022 3:03,Derrick Rose,The Gift,Common,2,Assist,2021-02-10 00:30:00+00:00,New York Knicks,3484,3484,0,0,0,0,15,300,0,0,-3.85,272,FALSE,FALSE,FALSE,FALSE,CHALLENGE_REWARD_RELEASED,2658ac70-cd4e-4ccc-8527-6f371ead3c94,0a528e81-5bb0-4bf8-a7f9-6dbd183528ce,https://nbatopshot.com/listings/p2p/0a528e81-5bb0-4bf8-a7f9-6dbd183528ce+2658ac70-cd4e-4ccc-8527-6f371ead3c94
1/16/2022 3:03,Donovan Mitchell,The Gift,Common,2,Assist,2021-01-20 02:00:00+00:00,Utah Jazz,8888,5047,0,3839,3,0,10,63,0,3.28,0,462,FALSE,FALSE,FALSE,FALSE,VISIBLE,951ce905-c2de-4cd5-a8f2-6bcd32a84231,0a528e81-5bb0-4bf8-a7f9-6dbd183528ce,https://nbatopshot.com/listings/p2p/0a528e81-5bb0-4bf8-a7f9-6dbd183528ce+951ce905-c2de-4cd5-a8f2-6bcd32a84231
1/16/2022 3:03,Rui Hachimura,The Gift,Common,2,Layup,2021-02-03 01:00:00+00:00,Washington Wizards,8888,4928,0,3959,3,0,10,54,0,-1.82,3.85,480,FALSE,FALSE,FALSE,FALSE,VISIBLE,fa1ce954-b447-4645-85f8-a32ee333fb45,0a528e81-5bb0-4bf8-a7f9-6dbd183528ce,https://nbatopshot.com/listings/p2p/0a528e81-5bb0-4bf8-a7f9-6dbd183528ce+fa1ce954-b447-4645-85f8-a32ee333fb45
1/16/2022 3:03,D'Angelo Russell,The Gift,Common,2,Layup,2021-01-14 01:00:00+00:00,Minnesota Timberwolves,8888,4994,0,3893,2,0,10,60,-7.69,3.45,-3.23,447,FALSE,FALSE,FALSE,FALSE,VISIBLE,b734ec76-b17a-4aaa-86fd-2766c12a0520,0a528e81-5bb0-4bf8-a7f9-6dbd183528ce,https://nbatopshot.com/listings/p2p/0a528e81-5bb0-4bf8-a7f9-6dbd183528ce+b734ec76-b17a-4aaa-86fd-2766c12a0520
1/16/2022 3:03,Jimmy Butler,The Gift,Common,2,Layup,2021-01-07 00:30:00+00:00,Miami Heat,8888,5010,0,3878,2,0,10,59,0,0,1.72,476,FALSE,FALSE,FALSE,FALSE,VISIBLE,a92ed09c-2703-4174-88ab-664e11006a5a,0a528e81-5bb0-4bf8-a7f9-6dbd183528ce,https://nbatopshot.com/listings/p2p/0a528e81-5bb0-4bf8-a7f9-6dbd183528ce+a92ed09c-2703-4174-88ab-664e11006a5a
1/16/2022 3:34,CJ McCollum,The Gift,Common,2,Jump Shot,2021-01-10 03:00:00+00:00,Portland Trail Blazers,8888,5010,0,3875,7,0,10,52,-1.89,-1.89,0,491,FALSE,FALSE,FALSE,FALSE,VISIBLE,066a7fea-dc51-4134-82ab-bd00694da9c0,0a528e81-5bb0-4bf8-a7f9-6dbd183528ce,https://nbatopshot.com/listings/p2p/0a528e81-5bb0-4bf8-a7f9-6dbd183528ce+066a7fea-dc51-4134-82ab-bd00694da9c0
1/16/2022 3:34,Rudy Gobert,Season Tip-off,Rare,2,Dunk,2020-12-24 03:00:00+00:00,Utah Jazz,350,296,0,54,0,0,80,235,-4.08,-4.86,17.5,39,FALSE,FALSE,FALSE,FALSE,VISIBLE,6962e8b9-2354-499b-be6e-381e9afc5689,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+6962e8b9-2354-499b-be6e-381e9afc5689
1/16/2022 3:34,Paul George,Season Tip-off,Rare,2,Jump Shot,2020-12-23 03:00:00+00:00,LA Clippers,350,301,0,49,1,0,80,270,0,0,28.57,51,FALSE,FALSE,FALSE,FALSE,VISIBLE,415626f0-b43e-42ce-b58b-7f5bc8dd7512,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+415626f0-b43e-42ce-b58b-7f5bc8dd7512
1/16/2022 3:34,Karl-Anthony Towns,Season Tip-off,Rare,2,Dunk,2020-12-24 01:00:00+00:00,Minnesota Timberwolves,350,306,0,44,0,0,80,350,-5.15,-5.15,45.83,47,FALSE,FALSE,FALSE,FALSE,VISIBLE,4c4587e9-9ac4-40e3-b43b-18d2d88cc227,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+4c4587e9-9ac4-40e3-b43b-18d2d88cc227
1/16/2022 3:34,Buddy Hield,Season Tip-off,Rare,2,Layup,2020-12-24 02:00:00+00:00,Sacramento Kings,350,312,0,38,0,0,80,214,0,0,-1.83,46,FALSE,FALSE,FALSE,FALSE,VISIBLE,ce5fcd63-0bd2-4b40-b7b5-0397c213940b,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+ce5fcd63-0bd2-4b40-b7b5-0397c213940b
1/16/2022 3:34,Zion Williamson,Season Tip-off,Rare,2,Block,2020-12-24 00:30:00+00:00,New Orleans Pelicans,217,217,0,0,0,0,120,2200,0,18.92,22.91,26,FALSE,FALSE,FALSE,FALSE,CHALLENGE_REWARD_RELEASED,5db123b6-ee14-4ac0-9353-c94943fc1584,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+5db123b6-ee14-4ac0-9353-c94943fc1584
1/16/2022 3:34,Chris Paul,Season Tip-off,Rare,2,Handles,2020-12-24 03:30:00+00:00,Phoenix Suns,350,314,0,36,0,0,80,432,0,-1.59,6.67,41,FALSE,FALSE,FALSE,FALSE,VISIBLE,14fe8c8a-6fa2-416a-8d12-9504e7249118,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+14fe8c8a-6fa2-416a-8d12-9504e7249118
1/16/2022 3:34,Aaron Gordon,Season Tip-off,Rare,2,Dunk,2020-12-24 00:00:00+00:00,Orlando Magic,350,317,0,33,0,0,80,179,1.7,1.7,10.49,46,FALSE,FALSE,FALSE,FALSE,VISIBLE,e7fa0063-f81d-4391-823f-9acb56b2a40f,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+e7fa0063-f81d-4391-823f-9acb56b2a40f
1/16/2022 3:34,Ben Simmons,Season Tip-off,Rare,2,Dunk,2020-12-24 00:00:00+00:00,Philadelphia 76ers,350,317,0,33,0,0,80,290,0,0,31.82,38,FALSE,FALSE,FALSE,FALSE,VISIBLE,e5879a64-c65e-45b8-b0e1-a855dba17105,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+e5879a64-c65e-45b8-b0e1-a855dba17105
1/16/2022 3:34,Jayson Tatum,Season Tip-off,Rare,2,3 Pointer,2020-12-24 00:30:00+00:00,Boston Celtics,350,317,0,33,0,0,80,730,0,-2.67,4.43,29,FALSE,FALSE,FALSE,FALSE,VISIBLE,553ab9de-6584-4af6-80d0-c9f8c0776b1a,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+553ab9de-6584-4af6-80d0-c9f8c0776b1a
1/16/2022 3:34,Kyrie Irving,Season Tip-off,Rare,2,Handles,2020-12-23 00:00:00+00:00,Brooklyn Nets,350,308,0,42,0,0,80,825,0,0,6.18,32,FALSE,FALSE,FALSE,FALSE,VISIBLE,fb87982c-6e02-44a9-96f5-0e94414e3e89,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+fb87982c-6e02-44a9-96f5-0e94414e3e89
1/16/2022 3:34,Tomáš Satoranský,Early Adopters,Common,1,Dunk,2019-11-24 00:00:00+00:00,Chicago Bulls,1325,1225,0,70,0,30,40,168,0,0,-3.45,85,TRUE,FALSE,FALSE,FALSE,VISIBLE,f0446f3d-2b4f-4626-a8c9-8ce9d0ff8cd1,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+f0446f3d-2b4f-4626-a8c9-8ce9d0ff8cd1
1/16/2022 3:34,Karl-Anthony Towns,Early Adopters,Common,1,Dunk,2020-02-01 20:30:00+00:00,Minnesota Timberwolves,1325,1229,0,66,0,30,40,300,0,0,-7.12,79,TRUE,FALSE,FALSE,FALSE,VISIBLE,0b2b9e68-d52e-4511-910a-6ea5d37915ac,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+0b2b9e68-d52e-4511-910a-6ea5d37915ac
1/16/2022 3:34,Kristaps Porziņģis,Early Adopters,Common,1,3 Pointer,2019-12-15 01:30:00+00:00,Dallas Mavericks,1325,1238,0,57,0,30,40,215,0,0,-3.15,85,TRUE,FALSE,FALSE,FALSE,VISIBLE,b2afd92f-bcf5-494f-9b05-b5a50165d106,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+b2afd92f-bcf5-494f-9b05-b5a50165d106
1/16/2022 3:34,Alex Caruso,Early Adopters,Common,1,Block,2020-02-26 03:00:00+00:00,Los Angeles Lakers,1325,1253,0,62,0,10,40,249,0,0,-1.97,83,TRUE,FALSE,FALSE,FALSE,VISIBLE,afe889a6-f320-49af-bdde-db9fa2b73255,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+afe889a6-f320-49af-bdde-db9fa2b73255
1/16/2022 3:34,Julius Randle,Early Adopters,Common,1,Dunk,2019-11-30 00:30:00+00:00,New York Knicks,1325,1248,0,58,0,19,40,260,0,-5.45,-6.81,80,TRUE,FALSE,FALSE,FALSE,VISIBLE,13abe3e9-63f4-40ee-bdfe-40cbe0c72a3b,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+13abe3e9-63f4-40ee-bdfe-40cbe0c72a3b
1/16/2022 3:34,Mike Conley,Early Adopters,Common,1,3 Pointer,2019-11-12 03:30:00+00:00,Utah Jazz,1325,1214,0,81,2,30,40,175,0,0,0,63,TRUE,FALSE,FALSE,FALSE,VISIBLE,e77e11f0-0308-4779-b0b0-1ee62e4a3304,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+e77e11f0-0308-4779-b0b0-1ee62e4a3304
1/16/2022 3:34,Josh Hart,Early Adopters,Common,1,Layup,2020-02-24 01:30:00+00:00,New Orleans Pelicans,1325,1240,0,55,1,30,40,190,0,0,5.56,51,TRUE,FALSE,FALSE,FALSE,VISIBLE,9de27cfc-02b4-4884-a758-69dcfa61b6c3,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+9de27cfc-02b4-4884-a758-69dcfa61b6c3
1/16/2022 3:34,Kevin Huerter,Early Adopters,Common,1,Assist,2020-01-09 00:30:00+00:00,Atlanta Hawks,1325,1246,0,50,0,29,40,165,0,0,3.12,98,TRUE,FALSE,FALSE,FALSE,VISIBLE,07aa5576-e210-4ec2-81a0-c7405e65a4de,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+07aa5576-e210-4ec2-81a0-c7405e65a4de
1/16/2022 3:34,Collin Sexton,Early Adopters,Common,1,Dunk,2019-10-30 23:00:00+00:00,Cleveland Cavaliers,1325,1248,0,46,0,31,40,209,0,0,10,69,TRUE,FALSE,FALSE,FALSE,VISIBLE,41a6a797-7fe9-4ed3-b96c-d0b533248670,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+41a6a797-7fe9-4ed3-b96c-d0b533248670
1/16/2022 3:34,Markelle Fultz,Early Adopters,Common,1,Dunk,2019-12-21 03:00:00+00:00,Orlando Magic,1325,1241,0,54,0,30,40,159,0,-7.56,-9.66,71,TRUE,FALSE,FALSE,FALSE,VISIBLE,03f80578-485e-48c2-982c-fc201f434791,28eddc41-6a11-4ff8-8ec6-15041aa01e80,https://nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+03f80578-485e-48c2-982c-fc201f434791
1/16/2022 3:34,Lonnie Walker IV,Cosmic,Legendary,1,3 Pointer,2019-12-04 01:30:00+00:00,San Antonio Spurs,49,49,0,0,0,0,2000,4500,0,0,0,4,TRUE,FALSE,FALSE,FALSE,VISIBLE,13901146-f010-462e-8261-09962d4ba945,c561f66b-5bd8-451c-8686-156073c3fb69,https://nbatopshot.com/listings/p2p/c561f66b-5bd8-451c-8686-156073c3fb69+13901146-f010-462e-8261-09962d4ba945
1/16/2022 3:34,Cedi Osman,Cosmic,Legendary,1,Assist,2020-02-06 01:00:00+00:00,Cleveland Cavaliers,49,49,0,0,0,0,2000,6969,0,0,0,4,TRUE,FALSE,FALSE,FALSE,VISIBLE,bda6ced4-49f9-47ce-b26e-7ff49462e5e7,c561f66b-5bd8-451c-8686-156073c3fb69,https://nbatopshot.com/listings/p2p/c561f66b-5bd8-451c-8686-156073c3fb69+bda6ced4-49f9-47ce-b26e-7ff49462e5e7
